Unnamed: 0,date,rating
0,20230103,0.0002028797439843
1,20230104,-0.0001243961216146
2,20230105,-0.0001567732279765
3,20230106,-0.0002536307430635
4,20230109,3.670001205138404e-05
5,20230110,-0.0002321099177222
6,20230111,-0.000211357859352
7,20230112,-0.0002053083377857
8,20230113,-7.458933625922562e-05
9,20230116,-1.6329227854471347e-05
10,20230117,0.0001745620684523
11,20230118,-3.4717875389810254e-05
12,20230119,0.0002229473503463
13,20230120,-4.280204372798876e-05
14,20230130,5.8348898143284447e-05
15,20230131,0.0001216995246728
16,20230201,-0.0001488613538278
17,20230202,-3.5017757209932214e-05
18,20230203,-0.0002244061534296
19,20230206,-0.0001758328619377
20,20230207,0.0003208163153806
21,20230208,0.0001171417526256
22,20230209,2.7824034286110467e-05
23,20230210,1.7447844810056865e-05
24,20230213,-0.0002362970648895
25,20230214,-2.386433638535944e-05
26,20230215,2.4334627121370456e-06
27,20230216,-0.0001689690513231
28,20230217,9.777553514419616e-05
29,20230220,-0.0002793681050095
30,20230221,-3.522110417508651e-05
31,20230222,-8.070691886828231e-05
32,20230223,-2.3302997005225915e-06
33,20230224,7.193502905722706e-05
34,20230227,-0.0001334067305715
35,20230228,0.0001798517869534
36,20230301,-8.114234974292058e-05
37,20230302,0.0001299847049467
38,20230303,4.44589512006825e-05
39,20230306,4.864376213249155e-05
40,20230307,-2.709617834629421e-05
41,20230308,3.04283697635172e-05
42,20230309,0.0003794219496219
43,20230310,9.971944823041788e-05
44,20230313,-6.270476862118081e-05
45,20230314,0.0001764534693051
46,20230315,0.0002212375046154
47,20230316,-7.948474565122138e-05
48,20230317,-4.652795393695148e-05
49,20230320,-6.08267276521642e-05
50,20230321,-0.0001119058264006
51,20230322,9.825157061733364e-05
52,20230323,-0.0001077084717476
53,20230324,-2.76619449247018e-05
54,20230327,-0.0003776496130389
55,20230328,2.0138376188718664e-05
56,20230329,-7.090051332984104e-05
57,20230330,-8.072168006860441e-06
58,20230331,-3.9278457750333134e-05
59,20230403,-0.0001068317622968
60,20230404,3.45825074922289e-05
61,20230406,-9.119885502075052e-05
62,20230407,-0.0001601429422892
63,20230410,0.0001545352935956
64,20230411,0.000162083397237
65,20230412,0.0001981210861758
66,20230413,-0.0002766455284742
67,20230414,-0.0001350887085455
68,20230417,-0.0001378082074432
69,20230418,-0.0002196011301969
70,20230419,0.0002037739886451
71,20230420,-8.61296025341717e-05
72,20230421,4.0081712625656007e-05
73,20230424,0.0001586119855265
74,20230425,-1.7332605221861894e-05
75,20230426,8.132196483887096e-05
76,20230427,0.0001330006370008
77,20230428,0.0001874112978688
78,20230504,0.0001950222124621
79,20230505,0.0002640860047209
80,20230508,-6.738887839095318e-05
