Unnamed: 0,date,rating
0,20230103,-0.0001609161416965
1,20230104,0.000366231958839
2,20230105,-0.0003119420153263
3,20230106,-7.108367848076404e-05
4,20230109,-0.0002199955092728
5,20230110,-0.0001639135958683
6,20230111,-0.0001528857718332
7,20230112,8.029558961798265e-06
8,20230113,-0.0001637577169652
9,20230116,0.0001057683359128
10,20230117,2.04175366988934e-06
11,20230118,6.805429697088054e-05
12,20230119,-8.86360815641789e-05
13,20230120,-0.0001534109292141
14,20230130,0.0002620756134598
15,20230131,0.0002925922310585
16,20230201,7.409562001328304e-05
17,20230202,-4.157760068021203e-06
18,20230203,-2.444408336277866e-05
19,20230206,1.2143094069805043e-05
20,20230207,0.0002517207519748
21,20230208,-1.5297700468278e-05
22,20230209,-0.0002432336070558
23,20230210,0.0002337476937894
24,20230213,1.668213082796902e-05
25,20230214,-9.763594526033298e-06
26,20230215,-0.0001271745173901
27,20230216,-0.0001535814801005
28,20230217,0.0001759795489197
29,20230220,-0.0002031093921039
30,20230221,6.453402884694639e-05
31,20230222,7.006809198065169e-05
32,20230223,-9.122049926926577e-05
33,20230224,7.626439414819477e-05
34,20230227,-0.0003887790474402
35,20230228,-3.698032900918536e-05
36,20230301,-8.586817459733731e-06
37,20230302,0.0001357154900258
38,20230303,9.760433162833734e-05
39,20230306,-0.0004015173164152
40,20230307,-3.752867585848629e-05
41,20230308,0.0003250039811494
42,20230309,0.0013921431823867
43,20230310,-0.000229351412351
44,20230313,-0.0003780177259721
45,20230314,-0.0003053788604825
46,20230315,0.00051101134845
47,20230316,-0.0001361426852093
48,20230317,4.759070619580206e-05
49,20230320,-0.0003064991442226
50,20230321,0.0001034779755476
51,20230322,0.0007219011900574
52,20230323,-6.68108835169024e-05
53,20230324,-3.623842002866115e-05
54,20230327,-0.0004065276396416
55,20230328,0.0003610381407544
56,20230329,-0.0004395493551797
57,20230330,-0.0005147730400453
58,20230331,0.0008679588098573
59,20230403,0.0001939482691623
60,20230404,-6.983339733688683e-05
61,20230406,-0.0005107926441391
62,20230407,0.000899397400149
63,20230410,-8.046856929687122e-05
64,20230411,0.0006559283551324
65,20230412,-0.0001692102702496
66,20230413,0.0019489791850301
67,20230414,-0.0001105350976274
68,20230417,-0.0004604441578629
69,20230418,0.0003517804388222
70,20230419,0.0003677785447063
71,20230420,-0.0003720007118477
72,20230421,-0.0002365908660138
73,20230424,0.0001275385410812
74,20230425,-0.0004738081848497
75,20230426,-0.0004491190083542
76,20230427,-0.0001209840166906
77,20230428,-2.717255764818305e-05
78,20230504,0.0005259781566722
79,20230505,0.0002835646561153
80,20230508,7.14211611808283e-06
