Unnamed: 0,date,rating
0,20230103,-0.0001828826725384
1,20230104,0.0002227552739971
2,20230105,-1.82891583245176e-05
3,20230106,-9.725664617524384e-05
4,20230109,-4.05349955855843e-05
5,20230110,-7.663661398997615e-05
6,20230111,-5.4335270366240654e-05
7,20230112,9.566649901916124e-05
8,20230113,-7.846379066748473e-05
9,20230116,5.056643072451069e-05
10,20230117,-4.705087290853258e-05
11,20230118,0.0001839703601983
12,20230119,-7.079094330171045e-06
13,20230120,0.0004425882224786
14,20230130,0.0002683650423851
15,20230131,0.0003227093177626
16,20230201,5.475299063204875e-05
17,20230202,-3.4683256974250364e-05
18,20230203,6.994636270246245e-05
19,20230206,0.0001828234891828
20,20230207,-5.376589539839466e-05
21,20230208,-2.1967004676296183e-05
22,20230209,-0.0001953480732319
23,20230210,8.654725955700174e-05
24,20230213,-9.300562969037968e-05
25,20230214,0.00025259788404
26,20230215,-5.9643514543802285e-05
27,20230216,-0.0004185196085461
28,20230217,-0.0001060284224739
29,20230220,-7.828209660494211e-05
30,20230221,0.0002363006550101
31,20230222,0.0001973729507207
32,20230223,-0.0001325036822657
33,20230224,7.195726755908112e-05
34,20230227,-0.0002591076376797
35,20230228,9.358298663734086e-05
36,20230301,-0.0002275297550779
37,20230302,0.0001194371218281
38,20230303,0.0001027713867575
39,20230306,-8.895151347278675e-05
40,20230307,5.400381487432292e-05
41,20230308,0.0003755554952801
42,20230309,1.853909301169477e-05
43,20230310,3.452910839495337e-05
44,20230313,-0.000348750024741
45,20230314,-0.0001796143691167
46,20230315,0.0001488957633128
47,20230316,-0.000150075684018
48,20230317,-4.838824899862869e-05
49,20230320,-6.125146033377757e-05
50,20230321,3.141101643693458e-05
51,20230322,0.0001702637511459
52,20230323,-3.519748612885713e-05
53,20230324,4.511695333155199e-05
54,20230327,-1.455946267532552e-05
55,20230328,0.0002399827595491
56,20230329,-0.0001455523341412
57,20230330,-0.0003817195308529
58,20230331,-0.000189038728117
59,20230403,-0.0001823742096391
60,20230404,-3.584713808136717e-05
61,20230406,-9.008118606436252e-05
62,20230407,0.0005232729347518
63,20230410,1.1082634919025816e-05
64,20230411,0.0007644177410876
65,20230412,-0.0003020983339073
66,20230413,0.0004466135592408
67,20230414,-0.0002084666674309
68,20230417,-0.0002130865873547
69,20230418,-7.479331447347879e-05
70,20230419,-9.126364397673475e-05
71,20230420,-1.4866044405399274e-05
72,20230421,0.0001786456079488
73,20230424,0.0010513368509295
74,20230425,-0.0005508866775271
75,20230426,0.0003956740952245
76,20230427,0.0005805918966479
77,20230428,-0.0007446493449049
78,20230504,-0.0003093127292128
79,20230505,0.0001199113794063
80,20230508,-0.0004405687146528
