,date,rating
0,20170119,0.0
1,20170120,0.0
2,20170123,0.0
3,20170124,0.0
4,20170125,8.22984084764651
5,20170126,2.9798303222768556
6,20170203,2.935768596061003
7,20170206,3.106539365931951
8,20170207,3.8420135035934067
9,20170208,6.694813760609482
10,20170209,2.5468580546969983
11,20170210,2.7635189609749737
12,20170213,3.012354446835602
13,20170214,4.162348029740666
14,20170215,4.415691464122715
15,20170216,4.374181726701041
16,20170217,3.242461908335458
17,20170220,2.442273100541232
18,20170221,2.279189192225999
19,20170222,1.7487623712695037
20,20170223,1.9134945228873836
21,20170224,4.163822452674674
22,20170227,2.24693092865416
23,20170228,5.320681416745139
24,20170301,5.778317842856538
25,20170302,5.099538771381031
26,20170303,8.373079894702578
27,20170306,6.972243760600447
28,20170307,5.774880063501193
29,20170308,3.6358070792732544
30,20170309,2.1469373851372433
31,20170310,5.4700722996142215
32,20170313,3.817016114062574
33,20170314,5.99324827523644
34,20170315,6.969734269927634
35,20170316,7.61763303086798
36,20170317,2.0660786763857946
37,20170320,3.7795416336977876
38,20170321,2.95578294118142
39,20170328,4.446338928366251
40,20170329,2.4052193669603943
41,20170330,2.4770563485263493
42,20170331,1.453051941003661
43,20170405,1.2276424416513019
44,20170406,0.7922045232528176
45,20170407,0.8255498114999038
46,20170410,0.6710554666583224
47,20170411,0.8570208131757076
48,20170412,0.7180602152025353
49,20170413,0.8416772795004414
50,20170414,1.665181295184202
51,20170417,0.0
52,20170418,0.0
53,20170419,0.0
54,20170420,0.0
55,20170421,0.0
56,20170424,1.445073116524297
57,20170425,5.954335505518488
58,20170426,5.402720220745188
59,20170427,2.1525830659019474
60,20170428,3.024193231151587
61,20170502,2.1487172082046775
62,20170503,4.290886667157994
63,20170504,3.695378519136886
64,20170505,4.119431529197014
65,20170508,4.273665716259398
66,20170509,5.528189820864696
67,20170510,2.690701787313835
68,20170511,2.866381234005301
69,20170512,3.566758724505029
70,20170515,2.556781861716105
71,20170516,2.08089493862621
72,20170517,2.8114242482081173
73,20170518,2.947350731526975
74,20170519,2.6859807236662023
75,20170522,2.9832705024603525
76,20170523,2.709440430078712
77,20170524,1.8245285546241838
78,20170525,1.8552161397141655
79,20170526,4.255788938579624
80,20170531,2.462105397625429
81,20170601,1.991562050618513
82,20170602,3.5777400597363944
83,20170605,1.6770559864404244
84,20170606,2.2434807431060806
85,20170607,2.587542958456157
86,20170608,2.089047272970684
87,20170609,2.709376850180152
88,20170612,2.1699377087367404
89,20170613,1.866648907494754
90,20170614,1.563839813335006
91,20170615,3.2316976533109245
92,20170616,1.79967619707557
93,20170619,1.088274799020621
94,20170620,1.2804849435785102
