,date,rating
0,20161124,0.0
1,20161125,0.0
2,20161128,0.0
3,20161129,0.0
4,20161130,0.0
5,20161201,0.0
6,20161202,0.0
7,20161205,0.0
8,20161206,0.0
9,20161207,3.4938620279230577
10,20161208,7.4154040084603645
11,20161209,6.576438332685618
12,20161212,1.4110153241562935
13,20161213,2.6893618321637036
14,20161214,2.572322110624976
15,20161215,1.889631007106578
16,20161216,3.8691056391866594
17,20161219,6.129414399173272
18,20161220,4.215061084660602
19,20161221,4.850473367237981
20,20161222,2.8031988263408616
21,20161223,3.7542014796842933
22,20161226,1.672600422395386
23,20161227,3.128919739883203
24,20161228,9.759641909100292
25,20161229,4.7629823519582235
26,20161230,3.8383580001852264
27,20170103,2.022959156332079
28,20170104,3.4300248025392683
29,20170105,11.641361883505594
30,20170106,5.3438233486714415
31,20170109,4.004804985457874
32,20170110,3.0467841615047635
33,20170111,6.360516164952676
34,20170112,6.483876107029903
35,20170113,3.2543632200490573
36,20170116,1.2756297261631044
37,20170117,2.526171521828408
38,20170118,3.49104054171954
39,20170119,4.759983821591725
40,20170120,3.594989060236886
41,20170123,8.593182244377891
42,20170124,5.72447132928653
43,20170125,10.995073495782876
44,20170126,5.985233927619183
45,20170203,3.74396753293739
46,20170206,3.194816511239902
47,20170207,5.802004444878926
48,20170208,3.213568426229991
49,20170209,9.117204761976971
50,20170210,15.068573977162984
51,20170213,11.067939695641716
52,20170214,7.505331411546114
53,20170215,5.944314923514862
54,20170216,6.286467684608437
55,20170217,5.902804003328787
56,20170220,6.931125980153352
57,20170221,5.379750385697216
58,20170222,13.612797511246985
59,20170223,7.241656494946828
60,20170224,4.4864061256601495
61,20170227,8.136571966044688
62,20170228,10.819613042553073
63,20170301,14.944535521790588
64,20170302,5.28273850329137
65,20170303,5.430596660144798
66,20170306,1.8669663663340805
67,20170307,3.160248986847534
68,20170308,2.4091928842028225
69,20170309,3.261261252970918
70,20170310,4.935633057022214
71,20170313,2.1125001466054334
72,20170314,2.3417130699062785
73,20170315,2.1551179842726254
74,20170316,6.809177940610902
75,20170317,2.8281821114518744
76,20170320,1.4912746802166117
77,20170321,2.7550269236109766
78,20170322,1.5691194124333647
79,20170323,1.8460925738908105
80,20170324,1.419525749255917
81,20170327,1.5740935931370383
82,20170328,4.226378708864067
83,20170329,3.4018431147484174
84,20170330,2.477423648168164
85,20170331,1.7296774684875706
86,20170405,2.5943536140322805
87,20170406,1.8877234773337377
88,20170407,5.221570282979847
89,20170410,5.1431400005331405
90,20170411,1.589813618229781
91,20170412,1.3502617525431655
92,20170413,2.787145634038973
93,20170414,2.9798820548164975
94,20170417,2.7971740602552235
95,20170418,2.4003482235667772
96,20170419,1.9293849870152457
97,20170420,0.9509182812206959
98,20170421,1.394696559537359
99,20170424,2.3186283990403154
100,20170425,1.6196245296738523
101,20170426,2.9254599774505614
102,20170427,1.7166528634037306
103,20170428,2.1334792846859254
104,20170502,1.9299179624788412
105,20170503,1.7849017567801642
106,20170504,1.529201115071906
107,20170505,2.095743897279069
108,20170508,1.5755340730211564
109,20170509,1.5390563696348805
110,20170510,1.0603052217296633
111,20170511,1.0074926949849565
112,20170512,1.5384940761405055
113,20170515,2.301230378492679
114,20170516,1.1712396880800344
