,date,rating
0,20220729,10.593845888182006
1,20220801,3.8587407810786396
2,20220802,2.2835680781624217
3,20220803,4.601359007913748
4,20220804,5.726856098596015
5,20220805,3.4591473750947968
6,20220808,2.493251593216381
7,20220809,2.7218451849330605
8,20220810,18.865921731246555
9,20220811,4.33255291546712
10,20220812,2.841833804325209
11,20220815,4.109699346268185
12,20220816,2.3510857149217683
13,20220817,3.030848759795533
14,20220818,0.8771218353102045
15,20220819,1.617005007465733
16,20220822,3.2879461175394815
17,20220823,3.466205799982659
18,20220824,0.9577112277125867
19,20220825,1.0324157364340514
20,20220826,1.1046908199780408
21,20220829,0.7625228058333612
22,20220830,1.4135508556817675
23,20220831,0.8770164914757863
24,20220901,1.65839283226619
25,20220902,0.7752592988434203
26,20220905,1.0758580716232946
27,20220906,0.6154820951556071
28,20220907,2.1781990119452357
29,20220908,0.9548074396052455
30,20220909,1.207594451031874
31,20220913,1.1586706545243046
32,20220914,0.9195632659200287
33,20220915,0.4599536405080197
34,20220916,10.925847140464011
35,20220919,5.837906771279657
36,20220920,14.493575529767492
37,20220921,14.1971337571167
38,20220922,7.327182316351096
39,20220923,5.70241235980234
40,20220926,3.790385786843479
41,20220927,3.4195073670381433
42,20220928,2.0969660962455423
43,20220929,4.566789141093785
44,20220930,2.554591800512691
45,20221010,2.1335981652587166
46,20221011,4.722687044894815
47,20221012,1.22745537087092
48,20221013,1.3228273165368472
49,20221014,1.4707600617155479
50,20221017,1.2292047843554539
51,20221018,3.729277519004767
52,20221019,2.906218051658196
53,20221020,1.0161632128064069
54,20221021,1.1903833528669077
55,20221024,2.0678127901665087
56,20221025,1.6818320152967465
57,20221026,0.5450551868024345
58,20221027,2.3010435288627513
59,20221028,0.48128310089869164
60,20221031,1.0235481578290924
61,20221101,1.0156962689617755
62,20221102,0.5992207048310904
63,20221103,4.051139320768261
64,20221104,1.1374172803862392
65,20221107,1.4867472423219046
66,20221108,1.1045842070238554
67,20221109,2.131476522725065
68,20221110,0.8729619348108253
69,20221111,0.7062335483809568
70,20221114,1.3432755669195646
71,20221115,0.4023547975220291
72,20221116,0.7833146911245861
73,20221117,0.5323409135184686
74,20221118,0.6216221477997801
75,20221121,3.245360286925673
76,20221122,1.2915200031010532
77,20221123,0.6611922637669391
78,20221124,0.6365950408413132
79,20221125,1.3075820807907637
80,20221128,1.190862260052527
81,20221129,0.37868967989875524
82,20221130,1.5283527897631615
83,20221201,2.054963041265198
84,20221202,0.8669882398575076
85,20221205,1.3216344427058675
86,20221206,0.9673277542428751
87,20221207,1.241801614604927
88,20221208,1.8017012607363903
89,20221209,2.1506832390508945
90,20221212,3.6253602618364935
91,20221213,0.6816567762700013
92,20221214,0.35779783716899216
93,20221215,0.7694417434304021
94,20221216,0.7682403712046245
95,20221219,1.349480850324882
96,20221220,0.9300763741058443
97,20221221,3.2257194861337597
98,20221222,0.8359104083362622
99,20221223,2.696986583911979
100,20221226,0.3230128701531074
101,20221227,1.4002139760176955
102,20221228,2.635603827269086
103,20221229,1.4599588255964766
104,20221230,2.418013614238278
105,20230103,0.49492450107339253
106,20230104,1.805388894619594
107,20230105,0.927333210378006
108,20230106,1.1413993359836416
109,20230109,1.5926927524690337
110,20230110,1.2357557253343963
111,20230111,1.0663610963795989
112,20230112,2.6761154814597683
113,20230113,1.5752191184837712
114,20230116,0.2845882524648704
115,20230117,1.3557372907275074
116,20230118,1.3156233262880157
117,20230119,0.6219933214541645
118,20230120,1.6019704137937265
119,20230130,3.5497284307992687
120,20230131,7.684193657410267
121,20230201,3.8648298373312437
122,20230202,5.1537274136197455
123,20230203,2.19760872482441
124,20230206,2.9614179740305566
125,20230207,2.375874432776485
126,20230208,2.4196053594724733
127,20230209,1.189823919936321
128,20230210,1.457511606778022
129,20230213,0.8187137244867149
130,20230214,2.9601677955650483
131,20230215,1.4625925957016253
132,20230216,0.8782316342017695
133,20230217,1.9110518218390689
134,20230220,1.6840800513269376
135,20230221,2.037723433001845
136,20230222,1.8151527907437188
137,20230223,1.6272283488671282
138,20230224,0.9846245590712306
139,20230227,1.1046918470375875
140,20230228,0.9199291667203381
141,20230301,1.7529792679555105
142,20230302,2.1707374132639465
143,20230303,0.3764982865163905
144,20230306,1.771232941454509
145,20230307,1.360414203396843
146,20230308,1.2390366120651257
147,20230309,2.8294448066415043
148,20230310,0.9826345776051001
149,20230313,0.8739065883994395
150,20230314,0.6084500695371634
151,20230315,1.2736093123920482
152,20230316,2.1257425191349575
153,20230317,1.5777584898639379
154,20230320,0.9580771323014894
155,20230321,0.7070769202560777
156,20230322,2.1871009868015756
157,20230323,2.2881606327479895
158,20230324,4.960315819877181
159,20230327,1.4390452585892064
160,20230328,2.1246045262651045
161,20230329,3.8411423633186614
162,20230330,1.689170611398526
163,20230331,3.2770502470518466
164,20230403,1.356606222390494
165,20230404,1.2838927118569754
166,20230406,2.2798621768129026
167,20230407,1.277358466925085
168,20230410,0.43966960438453395
169,20230411,2.8549896151022573
170,20230412,1.9729961051633356
171,20230413,1.2215338210467472
172,20230414,1.9041819892091922
173,20230417,1.7464043627432535
174,20230418,3.8127657312474525
175,20230419,1.4950069991666033
176,20230420,1.8631207358562196
177,20230421,1.0301968948782019
178,20230424,1.6622349810795831
179,20230425,1.8984321208615493
180,20230426,1.9973772656072277
181,20230427,2.6656773479586646
182,20230428,1.703722537779011
183,20230504,2.8302941466084546
184,20230505,5.084055870760549
185,20230508,3.357115584500872
186,20230509,3.9237102279724865
187,20230510,4.121459880480723
188,20230511,2.825492752148503
189,20230512,2.4199640364693815
190,20230515,2.717024390818281
191,20230516,0.8889807076731925
192,20230517,2.246602128121661
193,20230518,3.5372893661183937
194,20230519,0.509000752985096
195,20230522,4.010954024486587
196,20230523,3.504638811818647
197,20230524,1.447560672504491
198,20230525,1.8047419382285874
199,20230526,3.1086094406381406
200,20230529,3.0734329217827656
201,20230530,2.0062047636155214
202,20230531,2.405340133336973
203,20230601,2.903766307064122
204,20230602,2.376971984674285
205,20230605,5.865831469131292
206,20230606,1.454991929604298
207,20230607,5.283672115720753
208,20230608,2.388561647525006
209,20230609,4.075960606912629
210,20230612,2.380531599371897
211,20230613,2.4317510828309223
212,20230614,2.3369783696391266
213,20230615,5.982611394263214
214,20230616,1.7004329666274007
