Unnamed: 0,date,rating
0,20230103,0.0001160172109625
1,20230104,-2.379880890424024e-05
2,20230105,-0.0001779012637688
3,20230106,-0.0002669843813108
4,20230109,-0.0003614042483087
5,20230110,0.0003149122590071
6,20230111,-0.0002256294698116
7,20230112,1.0613235472501073e-05
8,20230113,-4.931303038295557e-05
9,20230116,-0.0002454743778548
10,20230117,-5.836183217937624e-05
11,20230118,0.000167776628061
12,20230119,-0.0001894201705739
13,20230120,0.0001288211349053
14,20230130,0.0004598668462165
15,20230131,0.0002259099256552
16,20230201,1.0366793449072072e-05
17,20230202,7.314659389536977e-05
18,20230203,0.0016759366738457
19,20230206,0.0001416340923391
20,20230207,9.739760896983676e-05
21,20230208,0.0005499598043991
22,20230209,-0.0002678069169397
23,20230210,-0.0001389453416524
24,20230213,-0.0002149393326599
25,20230214,5.413946628014185e-05
26,20230215,0.0003167739097637
27,20230216,5.720856641921146e-05
28,20230217,-9.337016558549612e-05
29,20230220,-0.0005733023357533
30,20230221,-0.0002518886357513
31,20230222,-0.0001063076513901
32,20230223,-0.0001410913344772
33,20230224,6.095490281365458e-05
34,20230227,-0.0002626931641342
35,20230228,0.0001986541765678
36,20230301,-0.0002965378119561
37,20230302,-0.0003586875918238
38,20230303,-0.00036585033078
39,20230306,-6.689096519586181e-05
40,20230307,-0.000201109144487
41,20230308,-4.1391363566843146e-05
42,20230309,0.0001007475103382
43,20230310,1.1776525433215338e-05
44,20230313,0.0003759538424954
45,20230314,-9.11958109632862e-05
46,20230315,-0.0002150586422855
47,20230316,-9.973793686306148e-06
48,20230317,-0.0001113280159223
49,20230320,0.0002944396175742
50,20230321,0.000441624938019
51,20230322,5.52381364744108e-05
52,20230323,-5.299431532858117e-05
53,20230324,-0.0001380364391022
54,20230327,8.401619494848169e-05
55,20230328,-7.767963697363201e-06
56,20230329,-0.000175156993799
57,20230330,-0.0002195381186843
58,20230331,0.0001242215646404
59,20230403,-0.0004592721769993
60,20230404,-0.0008112066233736
61,20230406,-0.0003148280140948
62,20230407,-0.0002472650073425
63,20230410,7.26368749523341e-05
64,20230411,-0.000133582311937
65,20230412,-0.0002208938267313
66,20230413,-3.61025849714267e-05
67,20230414,-0.000213138650168
68,20230417,-3.226743649303056e-05
69,20230418,0.0002338047946329
70,20230419,-4.497227085547497e-05
71,20230420,-0.000531740179432
72,20230421,-0.0001200587361415
73,20230424,0.000180996625587
74,20230425,0.0001257462240096
75,20230426,0.0005135451223124
76,20230427,0.0005528808912093
77,20230428,0.0002501720202333
78,20230504,-0.0002957295264707
79,20230505,8.656989612672352e-05
80,20230508,-0.0001089928818784
