Unnamed: 0,date,rating
0,20230103,-0.0001033465369648
1,20230104,-0.0001050545679375
2,20230105,4.000705050336188e-05
3,20230106,-8.679764317318512e-05
4,20230109,-0.0001799578447393
5,20230110,-0.0001306722172211
6,20230111,-0.0003505831743614
7,20230112,-4.8531254858913934e-05
8,20230113,-0.0002530561336887
9,20230116,-0.0003148217211643
10,20230117,0.0001840369581465
11,20230118,-0.0001056894488517
12,20230119,-0.0004450838982004
13,20230120,0.0003413025969972
14,20230130,-0.0001326533981196
15,20230131,0.0001206932408895
16,20230201,0.0003340186595886
17,20230202,-0.0002003739247621
18,20230203,3.61934848522844e-05
19,20230206,-0.0004161133304241
20,20230207,0.0002289683169977
21,20230208,0.0002970219316604
22,20230209,-0.0002182391195313
23,20230210,0.0004660168240459
24,20230213,8.088052279278341e-05
25,20230214,-0.0001313256546226
26,20230215,-0.000342080065358
27,20230216,-0.0001979653137996
28,20230217,0.0003456298941973
29,20230220,-8.304793080953457e-05
30,20230221,-9.92212224089704e-05
31,20230222,-0.0001873440035494
32,20230223,-2.658157761385844e-05
33,20230224,-5.1724745010010336e-05
34,20230227,-5.080959658018157e-05
35,20230228,2.479835344484646e-05
36,20230301,-0.0002198108546471
37,20230302,-0.0002769207527056
38,20230303,-0.0004256204884761
39,20230306,-0.0001705054639614
40,20230307,-3.645306403069273e-05
41,20230308,2.2446336349457727e-05
42,20230309,0.0001599583417135
43,20230310,-4.1909080113137066e-05
44,20230313,-0.0004343704521292
45,20230314,-3.5695525901650607e-06
46,20230315,3.7595617779638726e-08
47,20230316,0.0002375162037025
48,20230317,-0.0002946448659467
49,20230320,0.0004797362152604
50,20230321,0.0001439593986107
51,20230322,0.0004123517462326
52,20230323,-0.0001056313174396
53,20230324,-0.0001394579895925
54,20230327,-0.000116099281604
55,20230328,0.0009156886505057
56,20230329,-6.599839808374812e-05
57,20230330,0.0006413892199067
58,20230331,-0.0002252751181951
59,20230403,-0.0005862180398958
60,20230404,-0.0003515649830423
61,20230406,0.0001739204615682
62,20230407,0.0011646579799176
63,20230410,0.0001008620315153
64,20230411,-0.000254847625908
65,20230412,0.0001606207563419
66,20230413,0.0006570001381177
67,20230414,-0.00060061990758
68,20230417,-0.0003474911195035
69,20230418,0.0018079987142182
70,20230419,1.387775666367508e-05
71,20230420,0.0002063101702484
72,20230421,-0.0003946545014592
73,20230424,-5.0528051050892654e-05
74,20230425,-0.0003184173982453
75,20230426,0.0010448850153955
76,20230427,-0.0006887181304456
77,20230428,0.0005364843090755
78,20230504,0.000609192640051
79,20230505,-0.0004154627530201
80,20230508,-0.0004608119962348
